# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-9.16748,0.0188247
-9.16138,0.0184278
-9.15527,0.0177433
-9.14917,0.0168052
-9.14307,0.0156583
-9.13696,0.0143594
-9.13086,0.0129812
-9.12476,0.0116163
-9.11865,0.010382
-9.11255,0.00941889
-9.10645,0.00886744
-9.10034,0.00881115
-9.09424,0.00922315
-9.08813,0.00997941
-9.08203,0.0109248
-9.07593,0.0119235
-9.06982,0.0128742
-9.06372,0.0137064
-9.05762,0.0143737
-9.05151,0.0148483
-9.04541,0.0151173
-9.03931,0.0151809
-9.0332,0.0150507
-9.0271,0.0147493
-9.021,0.0143097
-9.01489,0.0137752
-9.00879,0.0131981
-9.00269,0.0126379
-8.99658,0.012157
-8.99048,0.0118132
-8.98438,0.0116492
-8.97827,0.0116828
-8.97217,0.0119024
-8.96606,0.0122703
-8.95996,0.0127331
-8.95386,0.0132325
-8.94775,0.0137131
-8.94165,0.0141277
-8.93555,0.0144382
-8.92944,0.0146168
-8.92334,0.0146449
-8.91724,0.0145124
-8.91113,0.0142172
-8.90503,0.0137641
-8.89893,0.0131641
-8.89282,0.0124336
-8.88672,0.0115939
-8.88062,0.01067
-8.87451,0.0096904
-8.86841,0.00868652
-8.8623,0.00769193
-8.8562,0.00674203
-8.8501,0.00587318
-8.84399,0.00512065
-8.83789,0.00451409
-8.83179,0.00406939
-8.82568,0.00377955
-8.81958,0.00361193
-8.81348,0.00351731
-8.80737,0.00344508
-8.80127,0.00335452
-8.79517,0.00321872
-8.78906,0.00302372
-8.78296,0.00276599
-8.77686,0.00244997
-8.77075,0.00208591
-8.76465,0.0016882
-8.75854,0.00127398
-8.75244,0.000861978
-8.74634,0.000471442
-8.74023,0.000121261
-8.73413,0.000170879
-8.72803,0.000389255
-8.72192,0.000520832
-8.71582,0.000556077
-8.70972,0.000490526
-8.70361,0.000332062
-8.69751,0.000191441
-8.69141,0.000451104
-8.6853,0.000916073
-8.6792,0.00147856
-8.6731,0.00211276
-8.66699,0.00279819
-8.66089,0.00351368
-8.65479,0.00423692
-8.64868,0.0049449
-8.64258,0.00561458
-8.63647,0.00622377
-8.63037,0.00675193
-8.62427,0.00718121
-8.61816,0.00749742
-8.61206,0.00769115
-8.60596,0.00775912
-8.59985,0.00770563
-8.59375,0.0075446
-8.58765,0.0073019
-8.58154,0.00701809
-8.57544,0.00675042
-8.56934,0.00657102
-8.56323,0.00655642
-8.55713,0.00676638
-8.55103,0.00722165
-8.54492,0.00789839
-8.53882,0.00874221
-8.53271,0.00968758
-8.52661,0.0106707
-8.52051,0.0116351
-8.5144,0.0125324
-8.5083,0.013323
-8.5022,0.013976
-8.49609,0.014469
-8.48999,0.0147895
-8.48389,0.0149358
-8.47778,0.0149185
-8.47168,0.0147626
-8.46558,0.0145096
-8.45947,0.0142191
-8.45337,0.0139681
-8.44727,0.0138465
-8.44116,0.0139445
-8.43506,0.014334
-8.42896,0.0150497
-8.42285,0.0160814
-8.41675,0.0173805
-8.41064,0.0188744
-8.40454,0.0204816
-8.39844,0.0221214
-8.39233,0.0237186
-8.38623,0.0252056
-8.38013,0.0265235
-8.37402,0.0276216
-8.36792,0.0284583
-8.36182,0.0290005
-8.35571,0.029224
-8.34961,0.0291138
-8.34351,0.0286642
-8.3374,0.027879
-8.3313,0.0267713
-8.3252,0.0253643
-8.31909,0.0236912
-8.31299,0.0217961
-8.30688,0.0197356
-8.30078,0.0175811
-8.29468,0.0154247
-8.28857,0.0133864
-8.28247,0.0116237
-8.27637,0.0103291
-8.27026,0.0096825
-8.26416,0.00974431
-8.25806,0.0103898
-8.25195,0.0113852
-8.24585,0.0125048
-8.23975,0.0135797
-8.23364,0.0144956
-8.22754,0.0151772
-8.22144,0.0155767
-8.21533,0.0156663
-8.20923,0.0154331
-8.20312,0.0148771
-8.19702,0.0140088
-8.19092,0.012848
-8.18481,0.0114225
-8.17871,0.00976726
-8.17261,0.00792332
-8.1665,0.0059375
-8.1604,0.0038647
-8.1543,0.00179491
-8.14819,0.000824126
-8.14209,0.00264836
-8.13599,0.00459536
-8.12988,0.00641813
-8.12378,0.00805851
-8.11768,0.00947569
-8.11157,0.0106373
-8.10547,0.0115185
-8.09937,0.0121023
-8.09326,0.01238
-8.08716,0.0123518
-8.08105,0.012028
-8.07495,0.0114302
-8.06885,0.0105936
-8.06274,0.0095726
-8.05664,0.00845035
-8.05054,0.00735755
-8.04443,0.00649766
-8.03833,0.00613815
-8.03223,0.00647554
-8.02612,0.00746327
-8.02002,0.00888334
-8.01392,0.0105227
-8.00781,0.0122305
-8.00171,0.0139048
-7.99561,0.0154744
-7.9895,0.0168868
-7.9834,0.018103
-7.97729,0.0190942
-7.97119,0.0198405
-7.96509,0.0203299
-7.95898,0.0205578
-7.95288,0.0205266
-7.94678,0.0202448
-7.94067,0.0197271
-7.93457,0.018993
