pl_name,hostname,default_flag,soltype,disc_year,discoverymethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,pl_rade,pl_radeerr1,pl_radeerr2,pl_radj,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_mass,st_met,st_meterr1,st_meterr2,st_age,st_logg,sy_dist,pl_refname,st_refname,disc_refname
"TOI-6954 b","TOI-6954",1,"Published Confirmed",2026,"Transit",4.02074127419,,,,,3.63524486,0.31255602,-0.28011794,0.32431538,,,,,,,,5170.87,,,0.947112,,,,,,4.486300,190.04200000,"<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>"
"Kepler-1671 b","Kepler-1671",1,"Published Confirmed",2020,"Transit",4.16787000000,,,,,1.32557381,,,0.11825977,,,,,,,,5135.55,121.59,-130.34,0.929771,0.866000,0.2502,0.0125,-0.0125,,4.438830,357.05900000,"<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>","<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>","<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>"
"HS Psc b","HS Psc",1,"Published Confirmed",2024,"Radial Velocity",3.98600000000,0.0435000000,0.270000,,,,,,,464.02947422,177.98390792,-139.84449908,1.46000000,"Msini",,"K7 V",4203.00,116.00,-116.00,0.650000,0.690000,-0.0500,0.0900,-0.0900,0.1330,4.660000,37.66040000,"<a refstr=TRAN_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..193T/abstract target=ref>Tran et al. 2024</a>","<a refstr=TRAN_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..193T/abstract target=ref>Tran et al. 2024</a>","<a refstr=TRAN_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..193T/abstract target=ref>Tran et al. 2024</a>"
"NGC 2682 Sand 1429 b","NGC 2682 Sand 1429",1,"Published Confirmed",2024,"Radial Velocity",77.48000000000,0.3840000000,0.000000,683.00,,,,,,572.09113260,63.56568140,-63.56568140,1.80000000,"Msini",,"F9.5 V",6000.00,40.00,-40.00,2.130000,1.260000,-0.0130,0.0230,-0.0230,4.3000,4.010000,852.79300000,"<a refstr=THOMAS_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..19T/abstract target=ref>Thomas et al. 2024</a>","<a refstr=THOMAS_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..19T/abstract target=ref>Thomas et al. 2024</a>","<a refstr=THOMAS_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A..19T/abstract target=ref>Thomas et al. 2024</a>"
"CI Tau c","CI Tau",1,"Published Confirmed",2024,"Radial Velocity",25.20000000000,0.1700000000,0.580000,,,,,,,1144.18226520,95.34852210,-95.34852210,3.60000000,"Msini",,,,,,,,,,,,,157.99800000,"<a refstr=MANICK_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.249M/abstract target=ref>Manick et al. 2024</a>",,"<a refstr=MANICK_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.249M/abstract target=ref>Manick et al. 2024</a>"
"Kepler-487 d","Kepler-487",1,"Published Confirmed",2021,"Transit",2.41839003600,,,,,2.77513568,,,0.24758145,,,,,,,,5422.00,108.00,-108.00,0.887000,0.874000,0.0200,0.1500,-0.1500,,4.484000,872.34300000,"<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>"
"Kepler-1060 b","Kepler-1060",1,"Published Confirmed",2016,"Transit",46.87793670000,,,,,2.38000000,0.45000000,-0.29000000,0.21232938,,,,,,,,5797.00,180.98,-198.61,0.990000,0.990000,-0.0300,0.1550,-0.1920,4.2700,4.440000,946.56500000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"HD 104067 c","HD 104067",1,"Published Confirmed",2024,"Radial Velocity",13.89920000000,0.1058000000,0.290000,,,,,,,13.20000000,1.90000000,-1.90000000,0.04153184,"Msini",,,4952.00,100.00,-100.00,0.780000,0.820000,0.1100,0.0600,-0.0600,,4.560000,20.36320000,"<a refstr=KANE_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..239K/abstract target=ref>Kane et al. 2024</a>","<a refstr=KANE_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..239K/abstract target=ref>Kane et al. 2024</a>","<a refstr=KANE_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..239K/abstract target=ref>Kane et al. 2024</a>"
"Luhman 16 b","Luhman 16 A",1,"Published Confirmed",2017,"Imaging",9697.00000000000,3.5200000000,0.344000,,,,,,,9344.15516580,63.56568140,-63.56568140,29.40000000,"Mass",,,,,,,0.033800,,,,,,,"<a refstr=BEDIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AN....34530158B/abstract target=ref>Bedin et al. 2024</a>","<a refstr=BEDIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AN....34530158B/abstract target=ref>Bedin et al. 2024</a>","<a refstr=GARCIA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...846...97G/abstract target=ref>Garcia et al. 2017</a>"
"KMT-2021-BLG-1150L b","KMT-2021-BLG-1150L",1,"Published Confirmed",2023,"Microlensing",,4.5000000000,,,,,,,,279.68899816,120.77479466,-114.41822652,0.88000000,"Mass",,,,,,,0.730000,,,,,,3800.00000000,"<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..36H/abstract target=ref>Han et al. 2023</a>","<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..36H/abstract target=ref>Han et al. 2023</a>","<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..36H/abstract target=ref>Han et al. 2023</a>"
"M62H b","M62H",1,"Published Confirmed",2024,"Pulsar Timing",0.13293502800,,,,,,,,,785.03616529,,,2.47000000,"Mass",,,,,,,1.400000,,,,,,,"<a refstr=VLEESCHOWER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.530.1436V/abstract target=ref>Vleeschower et al. 2024</a>","<a refstr=VLEESCHOWER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.530.1436V/abstract target=ref>Vleeschower et al. 2024</a>","<a refstr=VLEESCHOWER_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.530.1436V/abstract target=ref>Vleeschower et al. 2024</a>"
"Kepler-350 c","Kepler-350",1,"Published Confirmed",2013,"Transit",17.84900000000,,,,,3.10000000,1.42000000,-0.60000000,0.27700000,6.10000000,3.30000000,-3.20000000,0.01900000,"Mass",,,,,,1.250000,1.000000,,,,,4.240000,956.85900000,"<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>","<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>","<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>"
"OGLE-2017-BLG-0640L b","OGLE-2017-BLG-0640L",1,"Published Confirmed",2024,"Microlensing",,1.1400000000,,,,,,,,514.88201934,521.23858748,-298.75870258,1.62000000,"Mass",,,,,,,0.320000,,,,,,6630.00000000,"<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>"
"OGLE-2017-BLG-1275L b","OGLE-2017-BLG-1275L",1,"Published Confirmed",2024,"Microlensing",,2.0900000000,,,,,,,,1875.18760130,699.22249540,-699.22249540,5.90000000,"Mass",,,,,,,0.630000,,,,,,7690.00000000,"<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>"
"OGLE-2017-BLG-1237L b","OGLE-2017-BLG-1237L",1,"Published Confirmed",2024,"Microlensing",,2.5300000000,,,,,,,,1207.74794660,791.39273343,-632.47852993,3.80000000,"Mass",,,,,,,0.460000,,,,,,6030.00000000,"<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>","<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>"
"IRAS 04125+2902 b","IRAS 04125+2902",1,"Published Confirmed",2024,"Transit",8.83497800000,0.0770000000,,854.00,,10.73820351,0.86309151,-0.84067355,0.95800000,,,,,,,,4080.00,95.00,-95.00,1.450000,0.700000,,,,0.0033,,159.24400000,"<a refstr=BARBER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024Natur.635..574B/abstract target=ref>Barber et al. 2024</a>","<a refstr=BARBER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024Natur.635..574B/abstract target=ref>Barber et al. 2024</a>","<a refstr=BARBER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024Natur.635..574B/abstract target=ref>Barber et al. 2024</a>"
"Kepler-319 c","Kepler-319",1,"Published Confirmed",2014,"Transit",6.94135700000,0.0690000000,,,,2.63000000,0.37000000,-0.37000000,0.23500000,,,,,,,,5526.00,100.00,-100.00,0.903000,,,,,,4.487000,503.43600000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"HIP 39017 b","HIP 39017",1,"Published Confirmed",2024,"Imaging",31000.00000000000,22.1000000000,0.550000,,,,,,,7500.75040520,2892.23850370,-2351.93021180,23.60000000,"Mass",,"A9/F0",,,,,1.520000,-0.2600,0.1300,-0.1300,0.1150,,66.32170000,"<a refstr=TOBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..205T/abstract target=ref>Tobin et al. 2024</a>","<a refstr=TOBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..205T/abstract target=ref>Tobin et al. 2024</a>","<a refstr=TOBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..205T/abstract target=ref>Tobin et al. 2024</a>"
"KMT-2023-BLG-0416L b","KMT-2023-BLG-0416L",1,"Published Confirmed",2024,"Microlensing",,2.9600000000,,,,,,,,13.03096469,6.35656814,-6.67439655,0.04100000,"Mass",,,,,,,0.630000,,,,,,5900.00000000,"<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>"
"KMT-2023-BLG-1454L b","KMT-2023-BLG-1454L",1,"Published Confirmed",2024,"Microlensing",,1.1800000000,,,,,,,,200.23189641,225.65816897,-108.06165838,0.63000000,"Mass",,,,,,,0.170000,,,,,,7220.00000000,"<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>"
"KMT-2023-BLG-1642L b","KMT-2023-BLG-1642L",1,"Published Confirmed",2024,"Microlensing",,1.4100000000,,,,,,,,343.25467956,486.27746271,-184.34047606,1.08000000,"Mass",,,,,,,0.170000,,,,,,6980.00000000,"<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>","<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.187H/abstract target=ref>Han et al. 2024</a>"
"2MASS J11550485-7919108 b","2MASS J11550485-7919108",1,"Published Confirmed",2024,"Imaging",,587.0000000000,,2506.00,,,,,,6356.56814000,317.82840700,-317.82840700,20.00000000,"Mass",,,,,,,,,,,,,100.86200000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"2MASS J21252752-8138278 b","2MASS J21252752-8138278",1,"Published Confirmed",2024,"Imaging",,7493.0000000000,,1616.00,,,,,,3813.94088400,317.82840700,-317.82840700,12.00000000,"Mass",,,,,,,,,,,,,34.11540000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"TOI-5624 b","TOI-5624",1,"Published Confirmed",2026,"Transit",3.39034730000,0.0420100000,0.000000,1136.00,,2.31400000,0.03500000,-0.03500000,0.20644161,9.40000000,1.40000000,-1.40000000,0.02957571,"Mass",4.000000,,5327.00,64.00,-64.00,0.820000,0.858000,-0.0230,0.0400,-0.0400,5.7000,4.490000,101.91300000,"<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>"
"Kepler-1042 b","Kepler-1042",1,"Published Confirmed",2016,"Transit",10.13202575000,,,,,2.19000000,0.11000000,-0.16000000,0.19537871,,,,,,,,4815.00,86.89,-79.62,0.720000,0.750000,-0.1000,0.1530,-0.1950,4.7900,4.610000,,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"TOI-5624 c","TOI-5624",1,"Published Confirmed",2026,"Transit",7.88538500000,0.0737400000,0.000000,857.00,,2.47400000,0.04200000,-0.04200000,0.22071588,4.80000000,1.90000000,-1.90000000,0.01510249,"Mass",1.720000,,5327.00,64.00,-64.00,0.820000,0.858000,-0.0230,0.0400,-0.0400,5.7000,4.490000,101.91300000,"<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>"
"TOI-5624 e","TOI-5624",1,"Published Confirmed",2026,"Transit",21.48993600000,0.1439000000,0.000000,613.80,,3.24700000,0.04200000,-0.04300000,0.28967844,8.90000000,2.90000000,-3.00000000,0.02800253,"Mass",1.460000,,5327.00,64.00,-64.00,0.820000,0.858000,-0.0230,0.0400,-0.0400,5.7000,4.490000,101.91300000,"<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>","<a refstr=BONFANTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260415035B/abstract target=ref>Bonfanti et al. 2026</a>"
"2MASS J03590986+2009361 b","2MASS J03590986+2009361",1,"Published Confirmed",2024,"Imaging",,572.0000000000,,2369.00,,,,,,5720.91132600,317.82840700,-317.82840700,18.00000000,"Mass",,,,,,,,,,,,,117.43500000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"ITG 15 b","ITG 15 A",1,"Published Confirmed",2024,"Imaging",,435.0000000000,,2601.00,,,,,,6674.39654700,635.65681400,-953.48522100,21.00000000,"Mass",,,,,,,,,,,,,136.37000000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"G 196-3 b","G 196-3",1,"Published Confirmed",2024,"Imaging",,350.0000000000,,1670.00,,,,,,8263.53858200,317.82840700,-317.82840700,26.00000000,"Mass",,,,,,,,,,,,,21.79120000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"Kepler-1026 b","Kepler-1026",1,"Published Confirmed",2016,"Transit",36.51560530000,,,,,2.21000000,0.33000000,-0.15000000,0.19716299,,,,,,,,4948.00,85.79,-89.37,0.750000,0.790000,-0.0200,0.1510,-0.1670,4.5700,4.590000,351.23900000,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"2MASS J11011926-7732383 b","2MASS J11011926-7732383",1,"Published Confirmed",2024,"Imaging",,266.0000000000,,2677.00,,,,,,8899.19539600,3178.28407000,-2224.79884900,28.00000000,"Mass",,,,,,,,,,,,,,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"HIP 77900 b","HIP 77900",1,"Published Confirmed",2024,"Imaging",,3319.0000000000,,2507.00,,,,,,6674.39654700,317.82840700,-317.82840700,21.00000000,"Mass",,,,,,,,,,,,,150.86200000,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>",,"<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>"
"TIC 139270665 b","TIC 139270665",1,"Published Confirmed",2024,"Transit",23.62400000000,0.1630000000,0.105000,703.00,40.3000,7.22979255,0.26901554,-0.24659758,0.64500000,147.15455244,14.62010672,-14.62010672,0.46300000,"Mass",2.130000,"G2",5844.00,84.00,-82.00,1.016000,1.035000,0.1560,0.0570,-0.0560,3.4000,4.439000,189.87500000,"<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>","<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>","<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>"
"TIC 139270665 c","TIC 139270665",1,"Published Confirmed",2024,"Radial Velocity",1010.00000000000,2.0000000000,0.566000,200.00,0.2100,,,,,1554.18091023,209.76674862,-117.59651059,4.89000000,"Msini",,"G2",5844.00,84.00,-82.00,1.016000,1.035000,0.1560,0.0570,-0.0560,3.4000,4.439000,189.87500000,"<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>","<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>","<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>"
"2MASS J0249-0557 c","2MASS J0249-0557 A",1,"Published Confirmed",2018,"Imaging",,,,1723.00,,17.37392009,0.33626942,-0.33626942,1.55000000,3616.88727166,244.72787339,-244.72787339,11.38000000,"Mass",,"M6 V",,,,,0.046000,,,,0.0220,,66.06130000,"<a refstr=LIU_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260501012L/abstract target=ref>Liu et al. 2026</a>","<a refstr=DUPUY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...57D/abstract target=ref>Dupuy et al. 2018</a>","<a refstr=DUPUY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...57D/abstract target=ref>Dupuy et al. 2018</a>"
"SPECULOOS-3 b","SPECULOOS-3",1,"Published Confirmed",2024,"Transit",0.71912603000,0.0073300000,,553.00,15.5400,0.97700000,0.02200000,-0.02200000,0.08716225,,,,,,,"M6.5+/-0.5",2800.00,29.00,-29.00,0.123000,0.100900,0.0700,0.1000,-0.1000,6.6000,5.265000,,"<a refstr=GILLON_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs...8..865G/abstract target=ref>Gillon et al. 2024</a>","<a refstr=GILLON_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs...8..865G/abstract target=ref>Gillon et al. 2024</a>","<a refstr=GILLON_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs...8..865G/abstract target=ref>Gillon et al. 2024</a>"
